Id,SalePrice
1598,175081.63372682256
1599,199099.6497151195
1600,183631.65106230768
1601,71543.73748867157
1602,125340.79539114384
1603,75447.08949372954
1604,277812.77843918034
1605,263506.9968181639
1606,164816.33610823963
1607,156795.24008578763
1608,210513.0577462777
1609,191990.12207934842
1610,171247.2016882704
1611,146563.7952481879
1612,175361.95994871928
1613,156532.38302094495
1614,109618.66578806183
1615,76196.14564001867
1616,70390.63179955342
1617,81591.525131281
1618,134053.03180605522
1619,130617.61116678218
1620,145920.7486403991
1621,142815.06048432543
1622,169279.64681545465
1623,281910.56251131126
1624,227043.86016168402
1625,111875.94952403114
1626,159703.40109251966
1627,193587.2709522586
1628,308659.2951338702
1629,181593.92288680348
1630,377952.40034324024
1631,232940.48789222378
1632,265639.0074003388
1633,167028.37232348288
1634,191920.81201720005
1635,187145.88575509467
1636,161525.98092369217
1637,177105.50689959453
1638,185817.49402433838
1639,176048.33653509218
1640,254689.40165847962
1641,218387.6962214967
1642,240425.53159508112
1643,216745.8685293978
1644,223138.1417400102
1645,177545.18064368426
1646,160528.68516808178
1647,168245.5381673556
1648,154015.7469848674
1649,146928.47766560386
1650,108555.86389426111
1651,120377.88788236084
1652,97576.176614304
1653,97315.00955754457
1654,155752.12087423922
1655,143321.6454655404
1656,148042.17935176587
1657,157809.62764702324
1658,151004.55578802325
1659,137219.15834536654
1660,151724.41142369038
1661,432311.13616415835
1662,406923.3952679557
1663,363207.0731396063
1664,408716.26912102534
1665,331647.63166878506
1666,257432.53234774398
1667,417513.9209099119
1668,353165.46956734627
1669,289078.10418053466
1670,325452.4674840069
1671,266309.41026670224
1672,502471.1711851659
1673,285832.47713207337
1674,244372.3173207358
1675,179255.71621010714
1676,194371.4006517017
1677,211435.93644877317
1678,434723.49601570383
1679,393277.6191442243
1680,350714.2909050619
1681,270784.360692092
1682,317396.1790853537
1683,178072.30065205586
1684,171465.38789802504
1685,169672.3109109411
1686,156292.46736893337
1687,156383.58289420267
1688,178261.2904335288
1689,186541.72192670786
1690,192302.88521612994
1691,171428.96769626864
1692,266492.2208248181
1693,167054.58287182753
1694,186855.5487247294
1695,173793.3583417156
1696,288419.8907943847
1697,169671.22522149363
1698,378681.01748969825
1699,402768.62046569027
1700,256568.46490437645
1701,280450.2195339509
1702,249775.7768174375
1703,239704.41716306307
1704,271246.7213676662
1705,241664.11067725962
1706,450700.81944831746
1707,218070.13278952797
1708,209812.0188875995
1709,281388.2907957658
1710,241095.99914514777
1711,245153.40405685524
1712,281598.4318040117
1713,241422.57146662936
1714,209453.12362592298
1715,209822.72567746392
1716,170989.744661273
1717,167893.75946651967
1718,131920.43441633423
1719,214868.47081127984
1720,267713.48987044883
1721,169157.29269496477
1722,121188.31979290294
1723,156953.0557748587
1724,208468.3931735286
1725,252478.56588557878
1726,205621.1061296152
1727,152074.8178035518
1728,183978.17014053228
1729,177923.51194374578
1730,141616.44110986314
1731,123517.34559906696
1732,127811.27875356298
1733,115906.93584076125
1734,123374.92150791305
1735,135581.58005609945
1736,108967.53089674
1737,377194.0228857752
1738,235119.98600835647
1739,261970.81585600486
1740,227814.0257071257
1741,183182.87025785432
1742,177126.09501274786
1743,176504.91776072653
1744,303005.04015810264
1745,283731.25590656
1746,229184.82760046198
1747,186699.52496257855
1748,227608.27137209187
1749,173411.58085823007
1750,130271.39599308436
1751,243113.12699048262
1752,120838.67454670147
1753,160892.34720872386
1754,218651.28569546877
1755,171471.72060520708
1756,128434.78947576227
1757,125894.93681683789
1758,169882.2862932471
1759,148238.45220565674
1760,172139.94233901656
1761,122671.13494991843
1762,185983.30620870262
1763,188175.4268591569
1764,114091.05402704119
1765,197193.58305922744
1766,161141.14847415913
1767,199484.6074976975
1768,139360.8479937522
1769,174075.3521222292
1770,148405.298518725
1771,123230.89553044963
1772,133287.88072081597
1773,132620.24273387712
1774,129692.88810027517
1775,147319.11282874225
1776,122588.72857687586
1777,109546.28929826309
1778,144636.24110434885
1779,113386.883365125
1780,183700.06770453817
1781,137056.1468796044
1782,89502.32044666947
1783,145099.07132701896
1784,100206.14834296856
1785,117100.74973469514
1786,131570.18385950683
1787,186138.7063618696
1788,58202.704863301486
1789,83664.57272619184
1790,87584.42894972698
1791,249358.91445245466
1792,146293.89254349968
1793,130824.07086930185
1794,147420.49775639235
1795,142369.95598884125
1796,120789.13785528856
1797,110772.78968494727
1798,130978.57776337091
1799,123211.38067701328
1800,141355.41032423315
1801,130696.39692037407
1802,149090.91157891697
1803,143945.73629066383
1804,135974.33386461207
1805,137201.72383646484
1806,114513.23907018751
1807,135472.5597994391
1808,122216.76510678198
1809,125274.19031441081
1810,160695.93965501437
1811,94184.8524957845
1812,99169.26171285979
1813,134927.1153364863
1814,90587.59616211471
1815,64886.79456833449
1816,92548.29483613026
1817,141652.41074425334
1818,140254.3391930768
1819,128979.86116813748
1820,53529.485119242825
1821,107023.09954071177
1822,160913.91293918373
1823,47572.67767095389
1824,144037.43411629007
1825,141578.80183110866
1826,106205.74559211977
1827,97125.27255330698
1828,123765.89184794632
1829,142363.34267406468
1830,142962.40605132267
1831,163492.58234735037
1832,110651.74451918168
1833,152608.72573557438
1834,127147.9641758177
1835,152998.62171971946
1836,114780.47424937815
1837,79620.43728333512
1838,132364.81118803623
1839,85722.86074381218
1840,163455.70148718962
1841,143478.7647367251
1842,94771.38122635579
1843,123162.91656430982
1844,149251.54472876101
1845,132501.39627874063
1846,148565.9393675684
1847,161142.65481496888
1848,60870.87990141058
1849,123643.21756652826
1850,124478.15885253668
1851,155564.8345918525
1852,125154.87170756941
1853,141813.77171883135
1854,165145.08595471524
1855,143951.56371083896
1856,241428.26119583606
1857,152511.32153025808
1858,137696.42051321018
1859,116437.13361168768
1860,140780.20225661542
1861,117551.5287930987
1862,327497.223883285
1863,326669.4394551287
1864,326669.4394551287
1865,363431.0662230397
1866,349551.0680831594
1867,231483.30917500562
1868,303340.59573291376
1869,205923.1658355741
1870,238410.40420477637
1871,280059.44957090664
1872,165643.91387772342
1873,242640.73725550907
1874,132667.9074506673
1875,200365.50025799728
1876,209680.73609042415
1877,204296.74106123656
1878,218706.31547391627
1879,127734.86062288942
1880,136503.22571191314
1881,239024.1604638839
1882,243511.43605890402
1883,208531.03606996447
1884,211608.69040644114
1885,234882.89997974294
1886,308094.6014353089
1887,195368.01477444445
1888,248781.72423698308
1889,167110.8121674509
1890,124687.58015650693
1891,138825.9344428179
1892,102943.55020752957
1893,145708.60799629497
1894,125208.20136512486
1895,122203.14960848354
1896,125772.32922386241
1897,110177.1270080982
1898,100210.35292905851
1899,146290.32730757692
1900,149559.24081882034
1901,182938.9705702334
1902,159362.85665941922
1903,236020.01455997917
1904,136755.9319666496
1905,206244.13767254734
1906,164661.3033098245
1907,195904.10340523938
1908,110337.35862098972
1909,134130.7927004713
1910,120203.28101963742
1911,202310.6783598477
1912,217858.00785500417
1913,159996.8909730344
1914,45134.6503644571
1915,366691.16442601493
1916,56984.02387625784
1917,248133.12613096065
1918,137506.66764870106
1919,158742.89401822464
1920,174967.2264531951
1921,422223.1916309838
1922,308901.82820398983
1923,229567.0903816309
1924,230960.50959641792
1925,215497.9147976238
1926,374440.05934727966
1927,137775.99953544023
1928,169362.91222306286
1929,108058.90030291463
1930,143245.66088159534
1931,130884.6872332813
1932,151972.81891800146
1933,189709.82150027304
1934,186824.4324837894
1935,190451.0373220698
1936,189373.88079082395
1937,189504.97198144544
1938,175270.4807634635
1939,269982.0650668863
1940,190112.81035111248
1941,176861.21031660447
1942,211039.27588059564
1943,206230.85943241054
1944,389734.86756348785
1945,383044.5189948371
1946,145112.0339296517
1947,358365.4989122064
1948,176621.4115695303
1949,249690.37692156027
1950,188850.49819736977
1951,242868.04664239325
1952,231613.94356196246
1953,158462.71400366243
1954,208505.56640470354
1955,146970.8672590557
1956,301608.0839892565
1957,153579.6700805433
1958,306951.126351261
1959,136358.74704938405
1960,119414.51504604722
1961,119656.11168821804
1962,97624.45914929807
1963,99157.74580702417
1964,121423.13754184326
1965,152661.89019283128
1966,141605.2014479172
1967,303278.15208703716
1968,412515.6049445149
1969,345457.1938874124
1970,464420.08847099077
1971,462712.4625172083
1972,396838.908963174
1973,255662.97684582692
1974,345918.1751789546
1975,410000.560157629
1976,257321.8512826635
1977,363670.04181436443
1978,405866.6360918751
1979,346607.94363763364
1980,202243.08015727394
1981,316023.863864723
1982,246345.26235136198
1983,246448.58025172862
1984,169685.90811221863
1985,213085.4767889871
1986,181162.4417210799
1987,181803.80311097234
1988,180899.10110226052
1989,203973.38722202095
1990,218264.94990789756
1991,225106.76855171216
1992,225473.37446194017
1993,164994.63283738372
1994,232212.21081813244
1995,170164.6488060949
1996,235475.65700121757
1997,331990.2010846323
1998,390993.67893008003
1999,274390.03639792366
2000,306183.7110879448
2001,262452.0790276647
2002,210170.4692464612
2003,243322.18654059627
2004,303540.1982268685
2005,228580.12999076725
2006,250884.05651924576
2007,238796.36493592797
2008,203075.40417697484
2009,211623.04418846313
2010,180134.73748059676
2011,145842.8412989583
2012,168636.71507648443
2013,185423.3715588536
2014,201793.49562884317
2015,188726.40100140907
2016,211594.32063534763
2017,206226.8838345271
2018,133245.48452926977
2019,136321.5756019187
2020,110166.0887842822
2021,123695.1239580188
2022,187484.56168827266
2023,140929.62235424278
2024,238717.62702320222
2025,444783.0922389972
2026,183040.40539865466
2027,147674.43531208378
2028,158388.65926022208
2029,176906.76235752605
2030,279771.06310325244
2031,260152.23266716645
2032,282376.75250957493
2033,271854.215642256
2034,171694.55971683527
2035,207049.46553541807
2036,187724.1293890631
2037,195934.73374581875
2038,358508.87783970835
2039,228571.3803654837
2040,406753.52249918896
2041,260083.5912876553
2042,199942.72877105098
2043,179626.78568314933
2044,203094.43507339252
2045,211621.40866205055
2046,146097.37010879035
2047,153115.34054845813
2048,147442.65730899322
2049,146013.37548394068
2050,184775.94300674472
2051,106938.98350369306
2052,135896.65409020075
2053,155103.8903685345
2054,93252.08770682728
2055,155377.11627928284
2056,135795.81826150508
2057,134270.53769403626
2058,209798.5486466508
2059,145103.22445002964
2060,171021.1060263966
2061,153346.6559620163
2062,137084.59262530901
2063,105928.26492537497
2064,138849.104518335
2065,115352.22740330042
2066,159116.3621465887
2067,142653.25662188942
2068,138462.84829078766
2069,81263.05131253623
2070,108555.75775122462
2071,98183.77982633343
2072,137192.89234366632
2073,126366.51913036412
2074,186222.34198643494
2075,149025.73742966913
2076,102696.63079730929
2077,153542.94996664918
2078,130718.47193134518
2079,142498.25605997004
2080,111380.23748860108
2081,121314.25279220981
2082,146453.3531223574
2083,147922.4074285247
2084,105456.16880266335
2085,129141.44033609192
2086,100348.51379668615
2087,125133.18042687431
2088,99801.92258332144
2089,89815.15100844023
2090,134619.72796326588
2091,120760.44135556761
2092,112660.45010623596
2093,111325.21083480374
2094,118376.39217973754
2095,157765.06906658868
2096,70770.34132428488
2097,96663.36351971499
2098,143471.12513908627
2099,58767.783793786446
2100,99700.06373733471
2101,124287.27398700632
2102,134245.97002478558
2103,104495.57875013184
2104,133461.83590157185
2105,125614.81907089468
2106,65212.47201395819
2107,224464.12708887493
2108,99382.40358678075
2109,112327.6470605813
2110,132549.90835968798
2111,134505.20286191243
2112,157944.26082229905
2113,122989.86264646286
2114,112421.09584931172
2115,164528.30976694834
2116,127828.25753062978
2117,161481.10435335
2118,128544.25466451517
2119,110939.76243361771
2120,122663.67597444638
2121,82831.31568342139
2122,120858.55396129607
2123,75878.82200484665
2124,181190.40320688323
2125,137530.61791208442
2126,199244.95678894632
2127,134273.3009347751
2128,116254.23497889742
2129,100129.23219430583
2130,135620.8025563874
2131,156127.2166411761
2132,113338.35701320914
2133,120199.7020956457
2134,126284.68450621986
2135,92629.6481754447
2136,65383.95212843797
2137,110478.9916374421
2138,127635.69287584844
2139,155662.20413371932
2140,134203.0613297349
2141,150022.995213689
2142,138203.46829945597
2143,167636.30294372083
2144,113157.8841287502
2145,134940.82316033958
2146,147253.5609617153
2147,144009.91133607746
2148,138092.82184664905
2149,154659.5269674547
2150,254482.5300531071
2151,133571.34763105173
2152,173247.99145768667
2153,131540.96561181077
2154,104459.41090174008
2155,148923.6762318473
2156,262537.4101450486
2157,231825.41822833175
2158,255514.54712774383
2159,226956.36989516745
2160,162025.89323159686
2161,241479.0109168566
2162,374780.51766315894
2163,353586.40064628376
2164,274438.71470732027
2165,201534.39410608014
2166,145809.66449353503
2167,220830.08749336764
2168,201119.18666026657
2169,194968.01555583466
2170,222254.6273128264
2171,157747.15668144784
2172,132605.3879456924
2173,168437.7586993587
2174,265882.0996975928
2175,309374.5848336115
2176,295777.54521328246
2177,271091.83557967073
2178,209113.41005516239
2179,151673.6464681699
2180,213916.9750712803
2181,203915.67228350465
2182,224295.9541892067
2183,220575.34051470706
2184,125035.7204533571
2185,136163.00323649053
2186,141412.58502189297
2187,156040.7082010982
2188,180716.123167716
2189,246119.25196994492
2190,88346.33882455218
2191,78740.61681277545
2192,98222.79063417205
2193,99196.06519917755
2194,95767.14742344587
2195,114935.36022266357
2196,90787.81459459217
2197,126169.58232151828
2198,145219.5198049754
2199,149724.99448193744
2200,148403.48262166313
2201,149091.24713802704
2202,218311.57251787555
2203,168658.94674021617
2204,207395.97595664367
2205,128318.55542038934
2206,153429.44771352585
2207,198229.50840493108
2208,248378.82461940648
2209,217386.1023997762
2210,119189.77424665577
2211,102362.7723392071
2212,105707.95873192494
2213,97526.28563488495
2214,131441.6517933539
2215,94362.20213273924
2216,148177.00754668206
2217,67570.65900977697
2218,81578.70614174592
2219,63181.8894647387
2220,71412.2173109891
2221,365783.69293227734
2222,264251.5686789756
2223,253666.03925958724
2224,210484.2499069662
2225,122485.82395601753
2226,191086.14929574917
2227,199289.00185883322
2228,251779.0644136674
2229,274753.20670599927
2230,168186.159113543
2231,226539.87684008497
2232,186827.46841352808
2233,189596.14575495932
2234,250586.8299928309
2235,250808.10373966428
2236,325136.26845375856
2237,363981.3996307802
2238,219476.39110906748
2239,109547.13805256107
2240,161857.76900124337
2241,161544.506767476
2242,131426.61479622804
2243,124041.94197417253
2244,97388.67022329026
2245,93586.7364443
2246,157693.6673857562
2247,101688.90613531231
2248,123193.22799928879
2249,128536.54413741184
2250,134211.51311226524
2251,108534.85836963303
2252,194395.5869480157
2253,167860.30501763438
2254,202330.63592384214
2255,198424.25458820732
2256,189644.6090385958
2257,200308.66280178944
2258,167653.38409796642
2259,183187.66831373473
2260,142269.11095120676
2261,198919.2996468238
2262,206983.02800139578
2263,382695.2336203093
2264,438304.1256296628
2265,162369.87796481777
2266,327089.3615361243
2267,343895.78784096264
2268,395960.29766515974
2269,149154.01861231995
2270,172579.25147270877
2271,234951.60395644174
2272,200748.67398156226
2273,164618.57882427616
2274,179575.54302237162
2275,179299.99704903405
2276,177203.21210362774
2277,190884.14124946218
2278,155377.74689708
2279,138183.0648731258
2280,111968.89599231881
2281,176426.86839102514
2282,178074.80989927254
2283,104152.28520251242
2284,120959.22617259432
2285,141009.9422633465
2286,124178.89190999379
2287,387991.62864568015
2288,296452.4289314788
2289,371858.0419632435
2290,416199.8764200487
2291,375577.47308076447
2292,405206.861746496
2293,416976.3179306996
2294,499800.7716481035
2295,450191.38658498466
2296,300214.92927950626
2297,345870.8360083928
2298,381226.66827716137
2299,462170.45481607324
2300,360217.03486218443
2301,308802.5651415039
2302,247683.1653104837
2303,258194.8266065157
2304,242360.88837344135
2305,196184.46259296205
2306,195536.6919945333
2307,184747.6745212279
2308,219705.69948020455
2309,263541.3586341703
2310,261899.2854174353
2311,182427.94282915772
2312,179463.3899433689
2313,177816.0321542721
2314,163785.7367526487
2315,165979.7963815269
2316,188131.21731207357
2317,174954.2074144717
2318,186117.56534531605
2319,184477.53262659512
2320,182975.4934828134
2321,256115.7079772116
2322,173701.3489643869
2323,187017.690606856
2324,180669.2948484156
2325,209036.47202028692
2326,169500.21431652806
2327,226557.39115548352
2328,225278.72221419198
2329,198861.74591048935
2330,172990.9446237696
2331,415527.1280032422
2332,425675.0733051377
2333,326418.3819027033
2334,267777.1900403463
2335,280032.2397616529
2336,354856.3077112673
2337,230206.3854140492
2338,246782.57485354284
2339,225975.33095030187
2340,396931.8398055876
2341,217403.85721357042
2342,231452.92914171237
2343,232445.70382931174
2344,236037.43953547507
2345,216557.6400266309
2346,234727.86868682408
2347,202755.06212042627
2348,266065.27084149944
2349,166210.9038554394
2350,323999.6859255512
2351,251809.54833605848
2352,227091.46551290326
2353,226166.04181690133
2354,125731.07305169919
2355,140482.63242519242
2356,160733.26262940402
2357,201053.12581161893
2358,200566.1822777453
2359,127396.43391301464
2360,126744.5104683798
2361,132861.0529900389
2362,216791.9888126094
2363,145022.14087845795
2364,142901.43019549374
2365,197134.31051304546
2366,196003.5814633628
2367,219376.74488388858
2368,233103.65432404116
2369,205274.77720339558
2370,177926.55163283134
2371,179363.11080088874
2372,186338.77078275537
2373,265190.5377068074
2374,309160.33394231024
2375,261341.67987481644
2376,275243.72012502677
2377,341415.8033427374
2378,143261.99891965496
2379,177594.5022176682
2380,144499.5328377104
2381,159233.7725892834
2382,187421.56379420203
2383,219893.0622955694
2384,257844.55313038293
2385,155043.56590786838
2386,133802.24011889656
2387,146821.72025148742
2388,91657.14876635668
2389,118127.62769236116
2390,149427.48468792517
2391,140380.2282393011
2392,108716.30103188436
2393,155727.53573778554
2394,151885.21952377175
2395,204650.64332963814
2396,153576.94095631214
2397,203048.5129218863
2398,121510.37591276453
2399,66034.13314021972
2400,75974.31051818749
2401,118974.91666381838
2402,138274.98654409457
2403,125867.22620625533
2404,156515.72638551315
2405,168414.2178367272
2406,142217.6451316174
2407,128291.33642942195
2408,138037.23856557577
2409,134729.73009067765
2410,172348.26095645735
2411,118775.05726223627
2412,160710.48121977499
2413,136609.843148557
2414,136904.2474388527
2415,126509.33838439992
2416,140344.91183024665
2417,135061.38283834085
2418,128799.38507268198
2419,135325.18527590693
2420,124632.27369014517
2421,136888.71456706163
2422,112752.2544248248
2423,112977.06800730941
2424,148565.9457089204
2425,216739.60919262609
2426,118832.81737700972
2427,133588.21874352745
2428,165126.36169159223
2429,115812.23225310317
2430,131218.1515081163
2431,120146.83435885419
2432,154229.3661910418
2433,137263.8866358604
2434,135178.8005811602
2435,134303.10151970584
2436,107013.86745103305
2437,127330.35240123454
2438,131737.4185935753
2439,105286.15916130663
2440,123428.74173921082
2441,88315.10753647883
2442,80280.50110508209
2443,108987.46013369704
2444,108636.07825543942
2445,77931.13155052939
2446,110205.45366211566
2447,192827.34665973185
2448,117454.2259225008
2449,93035.08400350128
2450,163984.2228572697
2451,128880.5053723104
2452,164390.43405895474
2453,87725.33368704606
2454,121735.8495338878
2455,107817.71958378378
2456,139869.963603918
2457,129746.6630416063
2458,124568.37749437573
2459,105915.75707539206
2460,152754.94287870658
2461,128854.00359701166
2462,128059.83976348028
2463,136043.06157063655
2464,164020.03906972235
2465,168829.94315247328
2466,121828.23079585544
2467,154076.05349819176
2468,82409.09329089975
2469,74957.71480817175
2470,146739.10777092137
2471,197938.58917020154
2472,130998.47688299252
2473,109412.45210266204
2474,86152.43173852902
2475,203693.21234873863
2476,124336.31373769663
2477,127200.695507851
2478,169059.3508034437
2479,110521.69446582669
2480,150022.0815273604
2481,135008.0418788775
2482,133553.0919725635
2483,122028.81949701074
2484,123209.62606630316
2485,116374.25852049513
2486,156244.94533970585
2487,223814.65546512467
2488,156121.7254177564
2489,140877.9021324911
2490,154721.5650204625
2491,73347.30382678015
2492,201074.3592865666
2493,149004.004431013
2494,128120.04954396962
2495,75801.87693323314
2496,208707.99748810276
2497,142482.2421730492
2498,110980.93429684034
2499,85421.97196165672
2500,134451.25178627722
2501,143180.29708678738
2502,146335.62012243425
2503,93744.90935781613
2504,164535.4170688975
2505,226597.08451238833
2506,264689.55775588437
2507,329555.9142138172
2508,259743.2178983933
2509,204771.1754751107
2510,222050.88274524212
2511,177649.44981518996
2512,221523.8454929874
2513,226621.68652233185
2514,270374.40213970403
2515,160896.24819799213
2516,154148.06940305157
2517,140576.72315269586
2518,147651.80208095274
2519,241515.27148386007
2520,211582.00971951368
2521,192661.532376068
2522,220077.09658721203
2523,123210.82387089838
2524,140857.45633000694
2525,147881.37193728844
2526,153905.21169331216
2527,118670.5021467696
2528,121331.82592951925
2529,139647.81387519883
2530,116851.49710506137
2531,245584.10802440302
2532,235822.0278626148
2533,201014.65523502094
2534,273223.64706825576
2535,290829.269097399
2536,236876.05335125534
2537,223239.92860150867
2538,190330.2019626357
2539,177109.43492371935
2540,178741.2784980895
2541,167462.16512055698
2542,170020.43139722152
2543,116824.97912882516
2544,124092.37533485105
2545,123606.62313522026
2546,137641.69176990064
2547,131663.5554425332
2548,149292.35310366203
2549,174015.819544298
2550,235403.99933305065
2551,144865.53407691905
2552,118618.64395906894
2553,88581.63348766883
2554,98026.80520735809
2555,104121.12942313439
2556,102675.36985264815
2557,105765.204487082
2558,175838.88725521168
2559,160536.76354792883
2560,157585.37932250788
2561,151616.76885288043
2562,139630.59817061236
2563,140861.35259030966
2564,198735.6151386544
2565,131044.92229090791
2566,191062.3646992489
2567,129084.80096120744
2568,194472.84564943524
2569,207494.1008449701
2570,121757.82773123383
2571,180414.88900816682
2572,175334.3251183369
2573,212237.65813148633
2574,265976.55578228063
2575,130519.8075075731
2576,116132.36900874884
2577,159880.90516228284
2578,73533.4380756908
2579,72192.1875696856
2580,112187.28352169963
2581,104945.10522291316
2582,113334.71965345264
2583,318891.22502045135
2584,166843.84997354608
2585,167577.11926576917
2586,193871.146121755
2587,194240.4776517016
2588,149643.7059766236
2589,146578.9454235882
2590,219595.90475894386
2591,202698.68770027737
2592,275838.32029128633
2593,268856.8568357541
2594,183427.84335108532
2595,216420.0338019698
2596,289198.86381551705
2597,183191.95900005312
2598,268473.26612380653
2599,354968.30828792456
2600,142684.34816211034
2601,143372.85048321448
2602,79505.87537575494
2603,88329.98702740311
2604,77758.37813761948
2605,77099.57101684061
2606,139557.46425923414
2607,183920.5874513432
2608,186666.15310581418
2609,155447.4778486797
2610,111035.82303519153
2611,139494.18945774718
2612,158919.7254701788
2613,118988.86033682142
2614,130216.15754779901
2615,158761.5189466476
2616,138440.49313235938
2617,171630.91143652063
2618,194902.65489934653
2619,213871.47685287043
2620,188411.93836726015
2621,188411.5865838512
2622,187170.1497764872
2623,255242.37732357014
2624,307612.59434444533
2625,353842.3796734977
2626,175431.8844261327
2627,179962.6424598893
2628,466710.3147273095
2629,458338.38069954497
2630,397501.5714608687
2631,496593.7412170582
2632,451914.21390569344
2633,358714.05924781784
2634,383190.9304005344
2635,156040.10434196188
2636,174279.9739583362
2637,187212.6840613309
2638,257290.9780883957
2639,209598.6499265345
2640,163568.0634831998
2641,111280.18713032991
2642,178551.91121322263
2643,103489.26087923736
2644,128509.19813090943
2645,102397.93489611424
2646,100062.5412478038
2647,100800.76158245488
2648,136647.04389089532
2649,163182.5687467798
2650,141663.26266621138
2651,151091.5273928566
2652,556995.6497004371
2653,260589.31845814164
2654,247207.37724214792
2655,389381.30494245305
2656,312885.90957722155
2657,358794.7652278838
2658,309232.3172383044
2659,347193.28517566633
2660,402795.1490155807
2661,298874.6015117024
2662,403919.28552447545
2663,302046.2505463156
2664,271418.07781349105
2665,344324.65718924
2666,330055.0636160558
2667,165743.69882814403
2668,173822.15024558446
2669,166645.03162885876
2670,322834.874778988
2671,169963.39201418872
2672,188815.07169791777
2673,197663.94433758067
2674,188883.61619684828
2675,177436.2858544022
2676,184268.2352130687
2677,197003.0266207321
2678,261643.3741421978
2679,278752.0368803663
2680,348034.2892309504
2681,432406.31279868196
2682,328390.4648034216
2683,564243.6910332695
2684,330320.21117743116
2685,322866.7067237128
2686,267486.34204365156
2687,300434.2527041233
2688,215243.538019305
2689,219369.1720092171
2690,526457.4440060026
2691,212952.17059052488
2692,134677.2267874029
2693,207703.0926820434
2694,122652.0983177555
2695,206818.97103791218
2696,181441.64649924624
2697,188007.09594286463
2698,213305.85049370886
2699,151841.51508721305
2700,153521.96950460048
2701,151787.80592868672
2702,135927.76391775516
2703,123317.35233446021
2704,137628.61504009194
2705,117212.42810078572
2706,122508.6095516695
2707,125694.32189294732
2708,130055.44194309025
2709,101700.98803609137
2710,125992.08841664225
2711,331582.62931470555
2712,384412.28432460094
2713,173999.19152633887
2714,152659.70519065607
2715,179602.01866002145
2716,148231.23186609798
2717,186717.8088690278
2718,212292.53065948564
2719,154853.9031973409
2720,162853.7161447757
2721,140668.29553804413
2722,167127.9085941401
2723,137149.8847924391
2724,130506.09705016186
2725,137813.44157292973
2726,159244.88906348098
2727,157620.51509722642
2728,173253.39615446213
2729,159864.47988602685
2730,147782.8394336029
2731,107741.59938419843
2732,115166.21554610052
2733,148976.41160971703
2734,145737.03806196293
